document_id,file_name,document_type,scenario_type,language,source_system,responsible_owner,owner_email,data_source,file_created_date,last_modified_date,dataset_created_at,file_size_mb,full_text,contains_personal_data,PERSON_yes_no,EMAIL_ADDRESS_yes_no,PHONE_NUMBER_yes_no,LOCATION_yes_no,IBAN_CODE_yes_no,CREDIT_CARD_yes_no,PASSPORT_yes_no,NRP_yes_no,DATE_TIME_yes_no,IP_ADDRESS_yes_no,URL_yes_no,MEDICAL_LICENSE_yes_no,personal_data_categories,primary_pii_type,category_count,pii_count,difficulty,edge_case,challenge_category,retention_period_exceeded_3y,recommended_split,synthetic,synthetic_generator,generation_prompt_version,human_reviewed,review_status,review_notes,dataset_version,labeling_notes,entities,per_type_conf,detected_categories,strong_pii_categories,potential_pii_categories,detected_pii,detected_any_pii,has_person_hint,route,routing_reason,needs_llm_review,run_id,strategy,provider,model_family,model_name,prompt_version,prediction_source,predicted_pii,_ground_truth_bool,_prediction_bool,error_type,is_correct,evaluated_ground_truth_col,evaluated_prediction_col
SYN-EMPLOYEE_RECORD-0063,synthetic_employee_record_0063.txt,hr_record,employee_record,en,synthetic_generation,,,synthetic,2026-08-28,2026-08-28,2026-08-28,0,"Employee Record

Employee: Internal submission
Department: Administration
Role: Manager
Employee Id: REF-7555739
Manager: Team Lead
Start Date: 2027-03-22
Address: Business address not provided
Nationality: Swedish
Contact: Central Contact Point
Notes: Julie Moss has consistently demonstrated strong leadership skills in her role as Manager. Her contributions to the Administration department have been significant, particularly in team coordination and project management. As a Swedish national, she brings a unique perspective to the team.
License Number: REF-5488018
Identification Number: REF-7590842",yes,yes,no,no,no,no,no,no,yes,no,no,no,no,PERSON; NRP,MULTIPLE,2,2,easy,no,none,no,validation,yes,openrouter_gpt4o_mini_field,field_llm_v1,no,,,v2,Synthetic document generated for controlled PII training data.,"[{'type': 'DATE_TIME', 'value': '2027-03-22', 'confidence': 0.95, 'source': 'presidio', 'start': 144, 'end': 154}, {'type': 'NRP', 'value': 'Swedish', 'confidence': 0.85, 'source': 'presidio', 'start': 207, 'end': 214}, {'type': 'PERSON', 'value': 'Julie Moss', 'confidence': 0.85, 'source': 'presidio', 'start': 253, 'end': 263}, {'type': 'NRP', 'value': 'Swedish', 'confidence': 0.85, 'source': 'presidio', 'start': 480, 'end': 487}, {'type': 'NRP', 'value': 'Swedish', 'confidence': 0.9, 'source': 'custom_regex', 'start': 207, 'end': 214}, {'type': 'NRP', 'value': 'Swedish', 'confidence': 0.9, 'source': 'custom_regex', 'start': 480, 'end': 487}]","{'DATE_TIME': 0.95, 'NRP': 1.0, 'PERSON': 0.85}","['DATE_TIME', 'NRP', 'PERSON']",[],"['DATE_TIME', 'NRP', 'PERSON']",False,True,True,low_cost_llm,potential_pii_evidence,True,20260909_124319,rule_based,local,rules,regex_presidio_fusion_v1,not_applicable,rules,False,True,False,false_negative,False,contains_personal_data,predicted_pii
SYN-EMPLOYEE_RECORD-0072,synthetic_employee_record_0072.txt,hr_record,employee_record,en,synthetic_generation,,,synthetic,2026-08-28,2026-08-28,2026-08-28,0,"Employee Record

Employee: Daniel Williams
Department: Administration
Role: Manager
Employee Id: REF-4770234
Manager: Responsible Manager
Start Date: 2025-09-03
Address: Unit 4879 Box 6487, DPO AA 36394
Nationality: Nationality not provided
Contact: Service Team
Notes: Daniel Williams has demonstrated exceptional leadership skills in his role as Manager within the Administration department. Since starting on September 3, 2025, he has effectively managed his team and contributed to the overall efficiency of departmental operations. His address is Unit 4879 Box 6487, DPO AA 36394, and he is known for maintaining an open line of communication with the Service Team to ensure that all employee concerns are addressed promptly. His license number is REF-5965528, and he possesses identification number REF-7576502, which are both current and valid. Overall, Daniel is a valuable asset to the organization.
License Number: REF-5965528
Identification Number: REF-7576502",yes,yes,no,no,yes,no,no,no,no,no,no,no,no,PERSON; LOCATION,MULTIPLE,2,2,easy,no,none,no,train,yes,openrouter_gpt4o_mini_field,field_llm_v1,no,,,v2,Synthetic document generated for controlled PII training data.,"[{'type': 'DATE_TIME', 'value': '2025-09-03', 'confidence': 0.95, 'source': 'presidio', 'start': 150, 'end': 160}, {'type': 'PERSON', 'value': 'Daniel Williams', 'confidence': 0.85, 'source': 'presidio', 'start': 27, 'end': 42}, {'type': 'PERSON', 'value': '4879 Box', 'confidence': 0.85, 'source': 'presidio', 'start': 175, 'end': 183}, {'type': 'DATE_TIME', 'value': '6487', 'confidence': 0.85, 'source': 'presidio', 'start': 184, 'end': 188}, {'type': 'PERSON', 'value': 'Daniel Williams', 'confidence': 0.85, 'source': 'presidio', 'start': 270, 'end': 285}, {'type': 'DATE_TIME', 'value': 'September 3, 2025', 'confidence': 0.85, 'source': 'presidio', 'start': 412, 'end': 429}]","{'DATE_TIME': 0.95, 'PERSON': 0.85}","['DATE_TIME', 'PERSON']",[],"['DATE_TIME', 'PERSON']",False,True,True,low_cost_llm,potential_pii_evidence,True,20260909_124319,rule_based,local,rules,regex_presidio_fusion_v1,not_applicable,rules,False,True,False,false_negative,False,contains_personal_data,predicted_pii
SYN-EMPLOYEE_RECORD-0097,synthetic_employee_record_0097.txt,hr_record,employee_record,de,synthetic_generation,,,synthetic,2026-08-28,2026-08-28,2026-08-28,0,"Mitarbeiterakte

Mitarbeiter: Ignatz Wende B.Eng.
Abteilung: Procurement
Rolle: Specialist
Mitarbeiternummer: REF-4401264
Vorgesetzter: Verantwortliche Führungskraft
Eintrittsdatum: 2024-12-17
Adresse: Angaben zum Geschäftssitz ausstehend
Nationalität: Angabe zur Nationalität nicht verfügbar
Kontakt: Zentrale Kontaktstelle
Notizen: Zusammenfassung der Beschäftigungsdetails für Ignatz Wende B.Eng. im Beschaffungswesen, angestrebter Starttermin: 2024-12-17. Aktuelles Datum: 2024-04-30.
Lizenznummer: REF-4447359
Ausweisnummer: REF-3574664",yes,yes,no,no,no,no,no,no,no,yes,no,no,no,PERSON; DATE_TIME,MULTIPLE,2,2,easy,no,none,no,train,yes,openrouter_gpt4o_mini_field,field_llm_v1,no,,,v2,Synthetic document generated for controlled PII training data.,"[{'type': 'PERSON', 'value': 'Ignatz Wende', 'confidence': 0.85, 'source': 'presidio', 'start': 30, 'end': 42}, {'type': 'DATE_TIME', 'value': '2024-12-17', 'confidence': 0.6, 'source': 'presidio', 'start': 182, 'end': 192}]","{'PERSON': 0.85, 'DATE_TIME': 0.6}","['DATE_TIME', 'PERSON']",[],"['PERSON', 'DATE_TIME']",False,True,True,low_cost_llm,potential_pii_evidence,True,20260909_124319,rule_based,local,rules,regex_presidio_fusion_v1,not_applicable,rules,False,True,False,false_negative,False,contains_personal_data,predicted_pii
SYN-EMPLOYEE_RECORD-0103,synthetic_employee_record_0103.txt,hr_record,employee_record,en,synthetic_generation,,,synthetic,2026-08-28,2026-08-28,2026-08-28,0,"Employee Record

Employee: Internal submission
Department: Procurement
Role: Manager
Employee Id: REF-6668607
Manager: Department Manager
Start Date: 2027-03-30
Address: 765 Amanda Trail, New Jonathan, TX 27946
Nationality: Nationality information unavailable
Contact: Department Contact
Notes: Jamie Stokes has been an integral part of the Procurement department since joining on March 30, 2027. Currently serving as a Manager, they are responsible for overseeing key procurement activities and ensuring compliance with departmental standards. Located at 765 Amanda Trail, New Jonathan, TX 27946, Jamie is dedicated to driving efficiency and cost-effectiveness in procurement processes.
License Number: REF-5969163
Identification Number: REF-9598763",yes,yes,no,no,yes,no,no,no,no,no,no,no,no,PERSON; LOCATION,MULTIPLE,2,2,easy,no,none,no,validation,yes,openrouter_gpt4o_mini_field,field_llm_v1,no,,,v2,Synthetic document generated for controlled PII training data.,"[{'type': 'DATE_TIME', 'value': '2027-03-30', 'confidence': 0.95, 'source': 'presidio', 'start': 150, 'end': 160}, {'type': 'PERSON', 'value': 'Amanda Trail', 'confidence': 0.85, 'source': 'presidio', 'start': 174, 'end': 186}, {'type': 'LOCATION', 'value': 'New Jonathan', 'confidence': 0.85, 'source': 'presidio', 'start': 188, 'end': 200}, {'type': 'PERSON', 'value': 'Jamie Stokes', 'confidence': 0.85, 'source': 'presidio', 'start': 295, 'end': 307}, {'type': 'DATE_TIME', 'value': 'March 30, 2027', 'confidence': 0.85, 'source': 'presidio', 'start': 381, 'end': 395}, {'type': 'PERSON', 'value': 'Amanda Trail', 'confidence': 0.85, 'source': 'presidio', 'start': 560, 'end': 572}, {'type': 'LOCATION', 'value': 'New Jonathan', 'confidence': 0.85, 'source': 'presidio', 'start': 574, 'end': 586}]","{'DATE_TIME': 0.95, 'PERSON': 0.85, 'LOCATION': 0.85}","['DATE_TIME', 'LOCATION', 'PERSON']",[],"['DATE_TIME', 'PERSON', 'LOCATION']",False,True,True,low_cost_llm,potential_pii_evidence,True,20260909_124319,rule_based,local,rules,regex_presidio_fusion_v1,not_applicable,rules,False,True,False,false_negative,False,contains_personal_data,predicted_pii
SYN-EMPLOYEE_RECORD-0107,synthetic_employee_record_0107.txt,hr_record,employee_record,en,synthetic_generation,,,synthetic,2026-08-28,2026-08-28,2026-08-28,0,"Employee Record

Employee: Employee details not provided
Department: Operations
Role: Analyst
Employee Id: REF-7870720
Manager: Beth Potter
Start Date: 2027-04-26
Address: Registered office information pending
Nationality: Nationality information unavailable
Contact: Department Contact
Notes: Employee is of Swiss nationality and reports directly to Beth Potter. Further details on personal identification are pending.
License Number: REF-7632471
Identification Number: REF-4151254",yes,yes,no,no,no,no,no,no,yes,no,no,no,no,PERSON; NRP,MULTIPLE,2,2,easy,no,none,no,train,yes,openrouter_gpt4o_mini_field,field_llm_v1,no,,,v2,Synthetic document generated for controlled PII training data.,"[{'type': 'DATE_TIME', 'value': '2027-04-26', 'confidence': 0.95, 'source': 'presidio', 'start': 152, 'end': 162}, {'type': 'PERSON', 'value': 'Beth Potter', 'confidence': 0.85, 'source': 'presidio', 'start': 128, 'end': 139}, {'type': 'NRP', 'value': 'Swiss', 'confidence': 0.85, 'source': 'presidio', 'start': 309, 'end': 314}, {'type': 'PERSON', 'value': 'Beth Potter', 'confidence': 0.85, 'source': 'presidio', 'start': 351, 'end': 362}, {'type': 'NRP', 'value': 'Swiss', 'confidence': 0.9, 'source': 'custom_regex', 'start': 309, 'end': 314}]","{'DATE_TIME': 0.95, 'PERSON': 0.85, 'NRP': 1.0}","['DATE_TIME', 'NRP', 'PERSON']",[],"['DATE_TIME', 'PERSON', 'NRP']",False,True,True,low_cost_llm,potential_pii_evidence,True,20260909_124319,rule_based,local,rules,regex_presidio_fusion_v1,not_applicable,rules,False,True,False,false_negative,False,contains_personal_data,predicted_pii
SYN-EMPLOYEE_RECORD-0113,synthetic_employee_record_0113.txt,hr_record,employee_record,en,synthetic_generation,,,synthetic,2026-08-28,2026-08-28,2026-08-28,0,"Employee Record

Employee: Internal submission
Department: Administration
Role: Specialist
Employee Id: REF-8338403
Manager: Team Lead
Start Date: 2025-03-20
Address: Registered office information pending
Nationality: Danish
Contact: Department Contact
Notes: Elizabeth Navarro has demonstrated exceptional skills and dedication in her role as a Specialist within the Administration department. Her contributions since starting on March 20, 2025, have been invaluable. As a proud Danish national, Elizabeth brings a diverse perspective to our team. We are currently awaiting the finalization of her registered office information, but her proactive approach ensures that she remains a key asset to our operations.
License Number: REF-7096379
Identification Number: REF-3347119",yes,yes,no,no,no,no,no,no,yes,no,no,no,no,PERSON; NRP,MULTIPLE,2,2,easy,no,none,no,train,yes,openrouter_gpt4o_mini_field,field_llm_v1,no,,,v2,Synthetic document generated for controlled PII training data.,"[{'type': 'DATE_TIME', 'value': '2025-03-20', 'confidence': 0.95, 'source': 'presidio', 'start': 147, 'end': 157}, {'type': 'NRP', 'value': 'Danish', 'confidence': 0.85, 'source': 'presidio', 'start': 218, 'end': 224}, {'type': 'PERSON', 'value': 'Elizabeth Navarro', 'confidence': 0.85, 'source': 'presidio', 'start': 260, 'end': 277}, {'type': 'DATE_TIME', 'value': 'March 20, 2025', 'confidence': 0.85, 'source': 'presidio', 'start': 431, 'end': 445}, {'type': 'NRP', 'value': 'Danish', 'confidence': 0.85, 'source': 'presidio', 'start': 480, 'end': 486}, {'type': 'NRP', 'value': 'Danish', 'confidence': 0.9, 'source': 'custom_regex', 'start': 218, 'end': 224}, {'type': 'NRP', 'value': 'Danish', 'confidence': 0.9, 'source': 'custom_regex', 'start': 480, 'end': 486}]","{'DATE_TIME': 0.95, 'NRP': 1.0, 'PERSON': 0.85}","['DATE_TIME', 'NRP', 'PERSON']",[],"['DATE_TIME', 'NRP', 'PERSON']",False,True,True,low_cost_llm,potential_pii_evidence,True,20260909_124319,rule_based,local,rules,regex_presidio_fusion_v1,not_applicable,rules,False,True,False,false_negative,False,contains_personal_data,predicted_pii
SYN-EMPLOYEE_RECORD-0129,synthetic_employee_record_0129.txt,hr_record,employee_record,de,synthetic_generation,,,synthetic,2026-08-28,2026-08-28,2026-08-28,0,"Mitarbeiterakte

Mitarbeiter: Interne Einreichung
Abteilung: IT
Rolle: Specialist
Mitarbeiternummer: REF-5000447
Vorgesetzter: Teamleitung
Eintrittsdatum: 2025-10-04
Adresse: Geschäftsadresse nicht angegeben
Nationalität: Nationalität nicht angegeben
Kontakt: Zentrale Kontaktstelle
Notizen: Frau Chantal Mende MBA.; 2024-10-26
Lizenznummer: REF-6218860
Ausweisnummer: REF-5154964",yes,yes,no,no,no,no,no,no,no,yes,no,no,no,PERSON; DATE_TIME,MULTIPLE,2,2,easy,no,none,no,validation,yes,faker_archetype_fallback,field_llm_v1_fallback,no,,,v2,Synthetic document generated for controlled PII training data.,"[{'type': 'PERSON', 'value': 'Chantal Mende', 'confidence': 0.85, 'source': 'presidio', 'start': 297, 'end': 310}, {'type': 'DATE_TIME', 'value': '2025-10-04', 'confidence': 0.6, 'source': 'presidio', 'start': 155, 'end': 165}, {'type': 'DATE_TIME', 'value': '2024-10-26', 'confidence': 0.6, 'source': 'presidio', 'start': 317, 'end': 327}]","{'PERSON': 0.85, 'DATE_TIME': 0.6}","['DATE_TIME', 'PERSON']",[],"['PERSON', 'DATE_TIME']",False,True,True,low_cost_llm,potential_pii_evidence,True,20260909_124319,rule_based,local,rules,regex_presidio_fusion_v1,not_applicable,rules,False,True,False,false_negative,False,contains_personal_data,predicted_pii
SYN-EMPLOYEE_RECORD-0145,synthetic_employee_record_0145.txt,hr_record,employee_record,de,synthetic_generation,,,synthetic,2026-08-28,2026-08-28,2026-08-28,0,"Mitarbeiterakte

Mitarbeiter: Abteilungseinreichung
Abteilung: IT
Rolle: Manager
Mitarbeiternummer: REF-2621818
Vorgesetzter: Abteilungsleitung
Eintrittsdatum: 2026-06-08
Adresse: Angaben zum Geschäftssitz ausstehend
Nationalität: Angabe zur Nationalität nicht verfügbar
Kontakt: Serviceteam
Notizen: Prof. Hella Roskoth hat sich in ihrer Rolle als Managerin in der Abteilung IT durch außergewöhnliche Führungsqualitäten ausgezeichnet. Ihre Expertise in der Technologiebranche und ihre Fähigkeit, innovative Lösungen zu entwickeln, haben maßgeblich zur Verbesserung der Teamdynamik beigetragen. Sie ist bekannt für ihre offene Kommunikation und ihre Unterstützung der beruflichen Entwicklung ihrer Teammitglieder.
Lizenznummer: REF-4867295
Ausweisnummer: REF-6401532",yes,yes,no,no,no,no,no,no,no,no,no,no,no,PERSON,PERSON,1,1,easy,no,none,no,train,yes,openrouter_gpt4o_mini_field,field_llm_v1,no,,,v2,Synthetic document generated for controlled PII training data.,"[{'type': 'PERSON', 'value': 'Hella Roskoth', 'confidence': 0.85, 'source': 'presidio', 'start': 307, 'end': 320}, {'type': 'DATE_TIME', 'value': '2026-06-08', 'confidence': 0.6, 'source': 'presidio', 'start': 160, 'end': 170}]","{'PERSON': 0.85, 'DATE_TIME': 0.6}","['DATE_TIME', 'PERSON']",[],"['PERSON', 'DATE_TIME']",False,True,True,low_cost_llm,potential_pii_evidence,True,20260909_124319,rule_based,local,rules,regex_presidio_fusion_v1,not_applicable,rules,False,True,False,false_negative,False,contains_personal_data,predicted_pii
SYN-EMPLOYEE_RECORD-0157,synthetic_employee_record_0157.txt,hr_record,employee_record,de,synthetic_generation,,,synthetic,2026-08-28,2026-08-28,2026-08-28,0,"Mitarbeiterakte

Mitarbeiter: Ing. Anna-Luise Jockel
Abteilung: Procurement
Rolle: Manager
Mitarbeiternummer: REF-8174028
Vorgesetzter: Abteilungsleitung
Eintrittsdatum: 2026-03-17
Adresse: Angaben zum Geschäftssitz ausstehend
Nationalität: französisch
Kontakt: Serviceteam
Notizen: Ing. Anna-Luise Jockel ist seit dem 17. März 2026 als Managerin in der Abteilung Procurement tätig. Ihre Nationalität ist französisch und sie berichtet direkt an die Abteilungsleitung. Aktuell fehlen Angaben zum Geschäftssitz.
Lizenznummer: REF-5368684
Ausweisnummer: REF-3063119",yes,yes,no,no,no,no,no,no,yes,no,no,no,no,PERSON; NRP,MULTIPLE,2,2,easy,no,none,no,train,yes,openrouter_gpt4o_mini_field,field_llm_v1,no,,,v2,Synthetic document generated for controlled PII training data.,"[{'type': 'PERSON', 'value': 'Ing. Anna-Luise Jockel', 'confidence': 0.85, 'source': 'presidio', 'start': 30, 'end': 52}, {'type': 'PERSON', 'value': 'Ing. Anna-Luise Jockel', 'confidence': 0.85, 'source': 'presidio', 'start': 283, 'end': 305}, {'type': 'DATE_TIME', 'value': '2026-03-17', 'confidence': 0.6, 'source': 'presidio', 'start': 170, 'end': 180}, {'type': 'NRP', 'value': 'französisch', 'confidence': 0.9, 'source': 'custom_regex', 'start': 241, 'end': 252}, {'type': 'NRP', 'value': 'französisch', 'confidence': 0.9, 'source': 'custom_regex', 'start': 405, 'end': 416}]","{'PERSON': 0.85, 'DATE_TIME': 0.6, 'NRP': 0.9}","['DATE_TIME', 'NRP', 'PERSON']",[],"['PERSON', 'DATE_TIME', 'NRP']",False,True,True,low_cost_llm,potential_pii_evidence,True,20260909_124319,rule_based,local,rules,regex_presidio_fusion_v1,not_applicable,rules,False,True,False,false_negative,False,contains_personal_data,predicted_pii
SYN-EMPLOYEE_RECORD-0158,synthetic_employee_record_0158.txt,hr_record,employee_record,de,synthetic_generation,,,synthetic,2026-08-28,2026-08-28,2026-08-28,0,"Mitarbeiterakte

Mitarbeiter: Carola Wirth-Niemeier
Abteilung: Procurement
Rolle: Manager
Mitarbeiternummer: REF-1303694
Vorgesetzter: Verantwortliche Führungskraft
Eintrittsdatum: 2026-09-19
Adresse: Geschäftsadresse nicht angegeben
Nationalität: Angabe zur Nationalität nicht verfügbar
Kontakt: Zentrale Kontaktstelle
Notizen: Carola Wirth-Niemeier hat umfassende Erfahrung im Bereich Procurement und zeigt sich stets engagiert in der Optimierung von Beschaffungsprozessen. Ihre strategische Denkweise trägt zur Effizienzsteigerung im Team bei. Regelmäßige Schulungen und Weiterbildungsmaßnahmen werden empfohlen, um die neuesten Trends im Einkauf zu verfolgen.
Lizenznummer: REF-3063119
Ausweisnummer: REF-1637706",yes,yes,no,no,no,no,no,no,no,no,no,no,no,PERSON,PERSON,1,1,easy,no,none,no,train,yes,openrouter_gpt4o_mini_field,field_llm_v1,no,,,v2,Synthetic document generated for controlled PII training data.,"[{'type': 'PERSON', 'value': 'Carola Wirth-Niemeier', 'confidence': 0.85, 'source': 'presidio', 'start': 30, 'end': 51}, {'type': 'PERSON', 'value': 'Carola Wirth-Niemeier', 'confidence': 0.85, 'source': 'presidio', 'start': 329, 'end': 350}, {'type': 'DATE_TIME', 'value': '2026-09-19', 'confidence': 0.6, 'source': 'presidio', 'start': 181, 'end': 191}]","{'PERSON': 0.85, 'DATE_TIME': 0.6}","['DATE_TIME', 'PERSON']",[],"['PERSON', 'DATE_TIME']",False,True,True,low_cost_llm,potential_pii_evidence,True,20260909_124319,rule_based,local,rules,regex_presidio_fusion_v1,not_applicable,rules,False,True,False,false_negative,False,contains_personal_data,predicted_pii
SYN-EMPLOYEE_RECORD-0169,synthetic_employee_record_0169.txt,hr_record,employee_record,en,synthetic_generation,,,synthetic,2026-08-28,2026-08-28,2026-08-28,0,"Employee Record

Employee: Kevin Day
Department: Procurement
Role: Manager
Employee Id: REF-7102442
Manager: Responsible Manager
Start Date: 2026-02-25
Address: 268 Terrell Extensions Apt. 035, Brownfort, MO 74318
Nationality: Nationality information unavailable
Contact: Department Contact
Notes: Kevin Day is a dedicated Manager in the Procurement department, overseeing various projects since his start date on 2026-02-25. His responsibilities include managing supplier relationships and negotiating contracts. He works closely with the Responsible Manager to align procurement strategies with organizational goals. Kevin is currently located at 268 Terrell Extensions Apt. 035, Brownfort, MO 74318.
License Number: REF-4974403
Identification Number: REF-5029248",yes,yes,no,no,yes,no,no,no,no,no,no,no,no,PERSON; LOCATION,MULTIPLE,2,2,easy,no,none,no,train,yes,openrouter_gpt4o_mini_field,field_llm_v1,no,,,v2,Synthetic document generated for controlled PII training data.,"[{'type': 'DATE_TIME', 'value': '2026-02-25', 'confidence': 0.95, 'source': 'presidio', 'start': 141, 'end': 151}, {'type': 'DATE_TIME', 'value': '2026-02-25', 'confidence': 0.95, 'source': 'presidio', 'start': 414, 'end': 424}, {'type': 'LOCATION', 'value': 'Brownfort', 'confidence': 0.85, 'source': 'presidio', 'start': 194, 'end': 203}, {'type': 'DATE_TIME', 'value': 'MO 74318', 'confidence': 0.85, 'source': 'presidio', 'start': 205, 'end': 213}, {'type': 'PERSON', 'value': 'Kevin Day', 'confidence': 0.85, 'source': 'presidio', 'start': 298, 'end': 307}, {'type': 'LOCATION', 'value': 'Brownfort', 'confidence': 0.85, 'source': 'presidio', 'start': 682, 'end': 691}, {'type': 'DATE_TIME', 'value': 'MO 74318', 'confidence': 0.85, 'source': 'presidio', 'start': 693, 'end': 701}]","{'DATE_TIME': 0.95, 'LOCATION': 0.85, 'PERSON': 0.85}","['DATE_TIME', 'LOCATION', 'PERSON']",[],"['DATE_TIME', 'LOCATION', 'PERSON']",False,True,True,low_cost_llm,potential_pii_evidence,True,20260909_124319,rule_based,local,rules,regex_presidio_fusion_v1,not_applicable,rules,False,True,False,false_negative,False,contains_personal_data,predicted_pii
SYN-EMPLOYEE_RECORD-0243,synthetic_employee_record_0243.txt,hr_record,employee_record,en,synthetic_generation,,,synthetic,2026-08-28,2026-08-28,2026-08-28,0,"Employee Record

Employee: Paula Warren
Department: IT
Role: Manager
Employee Id: REF-6790518
Manager: Responsible Manager
Start Date: 2024-10-07
Address: Business address not provided
Nationality: Nationality not provided
Contact: Department Contact
Notes: Employee summary for Paula Warren, Manager in the IT department, indicates a start date of 2024-10-07. Additional notes include the date 2024-04-15.
License Number: REF-1395178
Identification Number: REF-5722940",yes,yes,no,no,no,no,no,no,no,yes,no,no,no,PERSON; DATE_TIME,MULTIPLE,2,2,easy,no,none,no,train,yes,openrouter_gpt4o_mini_field,field_llm_v1,no,,,v2,Synthetic document generated for controlled PII training data.,"[{'type': 'DATE_TIME', 'value': '2024-10-07', 'confidence': 0.95, 'source': 'presidio', 'start': 135, 'end': 145}, {'type': 'DATE_TIME', 'value': '2024-10-07', 'confidence': 0.95, 'source': 'presidio', 'start': 349, 'end': 359}, {'type': 'DATE_TIME', 'value': '2024-04-15', 'confidence': 0.95, 'source': 'presidio', 'start': 395, 'end': 405}, {'type': 'PERSON', 'value': 'Paula Warren', 'confidence': 0.85, 'source': 'presidio', 'start': 27, 'end': 39}, {'type': 'PERSON', 'value': 'Paula Warren', 'confidence': 0.85, 'source': 'presidio', 'start': 279, 'end': 291}, {'type': 'DATE_TIME', 'value': 'the date 2024-04-15', 'confidence': 0.85, 'source': 'presidio', 'start': 386, 'end': 405}]","{'DATE_TIME': 0.95, 'PERSON': 0.85}","['DATE_TIME', 'PERSON']",[],"['DATE_TIME', 'PERSON']",False,True,True,low_cost_llm,potential_pii_evidence,True,20260909_124319,rule_based,local,rules,regex_presidio_fusion_v1,not_applicable,rules,False,True,False,false_negative,False,contains_personal_data,predicted_pii
SYN-EXPENSE_REPORT-0027,synthetic_expense_report_0027.txt,form,expense_report,de,synthetic_generation,,,synthetic,2026-08-28,2026-08-28,2026-08-28,0,"Reisekostenabrechnung

Mitarbeiter: Mathilde Fiebig
Kontakt: Serviceteam
Abteilung: Procurement
Datum: 2026-04-04
Kategorie: Meals
Betrag: 493.00 EUR
Kostenstelle: CC-1100
Projekt: Supplier Workshop
Reiseziel: Training Center
Belegreferenz: RCPT-353850
Zahlungsart: Corporate Card
Zahlungsdaten: Standardmäßiger geschäftlicher Zahlungsprozess
Beschreibung: Die Ausgaben für das Mittagessen während des Supplier Workshops am 4. April 2026 im Training Center umfassen alle anfallenden Kosten, die im Rahmen dieser geschäftlichen Veranstaltung entstanden sind. Der Gesamtbetrag von 493,00 EUR wurde über die Firmenkarte beglichen. Diese Ausgaben sind notwendig, um die Zusammenarbeit mit unseren Lieferanten zu stärken und die Kommunikation während des Workshops zu fördern.
Zusammenfassung: Die Genehmigung für die Ausgaben von 493,00 EUR für die Kategorie 'Meals' im Rahmen des Supplier Workshops wurde durch den Finance Manager erteilt. Diese Kosten sind Teil des Standardprozesses in der Abteilung Procurement und wurden ordnungsgemäß mit der Firmenkarte bezahlt. Die Belege sind unter der Referenznummer RCPT-353850 archiviert.
Vorgesetzter: Finance Manager
Entscheidung: Approved",yes,yes,no,no,no,no,no,no,no,no,no,no,no,PERSON,PERSON,1,1,easy,no,none,no,train,yes,openrouter_gpt4o_mini_field,field_llm_v1,no,,,v2,Synthetic document generated for controlled PII training data.,"[{'type': 'PERSON', 'value': 'Mathilde Fiebig', 'confidence': 0.85, 'source': 'presidio', 'start': 36, 'end': 51}, {'type': 'LOCATION', 'value': 'Training Center', 'confidence': 0.85, 'source': 'presidio', 'start': 441, 'end': 456}, {'type': 'LOCATION', 'value': 'Firmenkarte', 'confidence': 0.85, 'source': 'presidio', 'start': 605, 'end': 616}, {'type': 'LOCATION', 'value': 'Standardprozesses', 'confidence': 0.85, 'source': 'presidio', 'start': 964, 'end': 981}, {'type': 'DATE_TIME', 'value': '2026-04-04', 'confidence': 0.6, 'source': 'presidio', 'start': 103, 'end': 113}]","{'PERSON': 0.85, 'LOCATION': 0.85, 'DATE_TIME': 0.6}","['DATE_TIME', 'LOCATION', 'PERSON']",[],"['PERSON', 'LOCATION', 'DATE_TIME']",False,True,True,low_cost_llm,potential_pii_evidence,True,20260909_124319,rule_based,local,rules,regex_presidio_fusion_v1,not_applicable,rules,False,True,False,false_negative,False,contains_personal_data,predicted_pii
SYN-EXPENSE_REPORT-0031,synthetic_expense_report_0031.txt,form,expense_report,en,synthetic_generation,,,synthetic,2026-08-28,2026-08-28,2026-08-28,0,"Expense Report

Employee: Department submission
Contact: Service Team
Department: Finance
Date: 2026-12-03
Category: Meals
Amount: 267.00 EUR
Cost Center: CC-1100
Project: Internal Transformation
Destination: Client Site
Receipt Reference: RCPT-706886
Payment Method: Cash
Payment Details: Payment terms on file
Description: Meals for client meetings at the Client Site totaled 267.00 EUR. This expense was incurred to facilitate discussions on the Internal Transformation project. Receipt reference RCPT-706886 is attached for verification.
Summary: Rachel Davis
Manager: Team Lead
Decision: Approved with adjustment",yes,yes,no,no,no,no,no,no,no,no,no,no,no,PERSON,PERSON,1,1,easy,no,none,no,train,yes,openrouter_gpt4o_mini_field,field_llm_v1,no,,,v2,Synthetic document generated for controlled PII training data.,"[{'type': 'PERSON', 'value': 'Rachel Davis', 'confidence': 0.85, 'source': 'presidio', 'start': 551, 'end': 563}]",{'PERSON': 0.85},['PERSON'],[],['PERSON'],False,True,True,low_cost_llm,potential_pii_evidence,True,20260909_124319,rule_based,local,rules,regex_presidio_fusion_v1,not_applicable,rules,False,True,False,false_negative,False,contains_personal_data,predicted_pii
